,fight_id,Win/No Contest/Draw,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time
6859,9c354bd6ea1bf25a,win,Jon Madsen,Gilbert Yvel,0,0,18,0,1,0,0,0,Heavyweight,KO/TKO Punches,1,1:48
6860,ab341b7bb01cdc89,win,Michael Bisping,Yoshihiro Akiyama,0,0,118,50,0,0,0,0,Middleweight,U-DEC,3,5:00
6861,9984333d8933dd58,win,Carlos Condit,Dan Hardy,1,0,26,9,0,0,0,0,Welterweight,KO/TKO Punch,1,4:27
6862,a829493aa8d25e3c,win,Mike Pyle,John Hathaway,0,0,46,18,5,0,1,0,Welterweight,U-DEC,3,5:00
6863,00ecb8ea731e64d6,drawdraw,Cheick Kongo,Travis Browne,0,0,58,22,0,2,0,0,Heavyweight,U-DEC,3,5:00
6864,2037295b161c8269,win,Claude Patrick,James Wilks,0,0,23,12,3,0,0,0,Welterweight,U-DEC,3,5:00
6865,5014298453caf116,win,Alexander Gustafsson,Cyrille Diabate,1,0,28,11,2,0,3,0,Light Heavyweight,SUB Rear Naked Choke,2,2:41
6866,9f2e58bf880157b2,win,Rob Broughton,Vinicius Queiroz,0,0,67,47,0,5,6,0,Heavyweight,SUB Rear Naked Choke,3,1:43
6867,676f5091ce2c3c90,win,Paul Sass,Mark Holst,0,0,2,3,0,0,4,0,Lightweight,SUB Triangle Choke,1,4:45
6868,62d4a918256c83e8,win,Spencer Fisher,Curt Warburton,0,0,68,45,1,1,2,2,Lightweight,U-DEC,3,5:00
6869,8c8d46d89bf899e8,win,Fabio Maldonado,James McSweeney,1,0,89,49,0,0,2,0,Light Heavyweight,KO/TKO Punches,3,0:48
6870,301b145c186635de,win,Frank Mir,Mirko Filipovic,1,0,25,19,0,0,0,0,Heavyweight,KO/TKO Knee,3,4:02
6871,7e3679992f2c6ff6,win,Ryan Bader,Rogerio Nogueira,0,0,42,28,5,0,0,0,Light Heavyweight,U-DEC,3,5:00
6872,5b986cd7289a0884,win,Chris Lytle,Matt Serra,0,0,153,124,0,0,0,0,Welterweight,U-DEC,3,5:00
6873,81b5e933186a685a,win,Sean Sherk,Evan Dunham,0,0,38,75,5,0,0,7,Lightweight,S-DEC,3,5:00
6874,8e2e14693e04bf45,win,Melvin Guillard,Jeremy Stephens,0,1,73,62,0,0,0,0,Lightweight,S-DEC,3,5:00
6875,1733594124569598,win,CB Dollaway,Joe Doerksen,0,0,1,1,0,0,2,0,Middleweight,SUB Guillotine Choke,1,2:13
6876,b2717e8f7e7a196f,win,Matt Mitrione,Joey Beltran,0,0,76,52,0,1,0,0,Heavyweight,U-DEC,3,5:00
6877,c22d25f1febd8d09,win,Thiago Tavares,Pat Audinwood,0,0,7,3,2,0,1,0,Lightweight,SUB Guillotine Choke,1,3:47
6878,b30bb2ba5b68a180,win,Waylon Lowe,Steve Lopez,0,0,26,23,5,0,0,0,Lightweight,S-DEC,3,5:00
6879,a8b22e990cba6144,win,TJ Grant,Julio Paulino,0,0,17,12,4,0,1,1,Welterweight,U-DEC,3,5:00
6880,bd057764cb51f065,win,Sean McCorkle,Mark Hunt,0,0,0,2,0,1,2,0,Heavyweight,SUB Straight Armbar,1,1:03
6881,48db60440ead6f6d,win,Nate Marquardt,Rousimar Palhares,0,0,13,1,0,0,1,1,Middleweight,KO/TKO Punches,1,3:28
6882,a24121c70f773fe2,win,Charles Oliveira,Efrain Escudero,0,0,35,13,2,0,1,0,Lightweight,SUB Rear Naked Choke,3,2:25
6883,108140213049e629,win,Jim Miller,Gleison Tibau,0,0,29,23,0,4,2,0,Lightweight,U-DEC,3,5:00
6884,2aeba1cc4004d0bc,win,Cole Miller,Ross Pearson,1,0,24,26,1,0,1,0,Lightweight,SUB Rear Naked Choke,2,1:49
6885,25137d9cc8b47f57,win,Yves Edwards,John Gunderson,0,0,54,15,1,0,1,2,Lightweight,U-DEC,3,5:00
6886,b972f998103731da,win,Kyle Kingsbury,Jared Hamman,0,0,79,88,9,0,0,0,Light Heavyweight,U-DEC,3,5:00
6887,2f2ac4c08e763d38,win,David Branch,Tomasz Drwal,0,0,15,10,3,0,0,0,Middleweight,U-DEC,3,5:00
6888,f1ffe3ba615ad7b9,win,Rich Attonito,Rafael Natal,1,0,25,28,0,2,0,0,Middleweight,U-DEC,3,5:00
6889,a4bc92bfe82d0547,win,TJ Waldburger,David Mitchell,0,0,37,13,6,2,7,6,Welterweight,U-DEC,3,5:00
6890,88ef809a0fde3900,win,Brian Foster,Forrest Petz,1,0,17,1,0,0,0,0,Welterweight,KO/TKO Punches,1,1:07
6891,3d38022fdcb3b5c9,win,Frankie Edgar,BJ Penn,0,0,94,36,3,2,0,0,Lightweight,U-DEC,5,5:00
6892,bec66de67818a9b1,win,Randy Couture,James Toney,0,0,8,0,1,0,2,0,Heavyweight,SUB Arm Triangle,1,3:19
6893,4bb7363bb03628f6,win,Demian Maia,Mario Miranda,0,0,30,14,5,0,1,0,Middleweight,U-DEC,3,5:00
6894,f484290346cfcf73,win,Gray Maynard,Kenny Florian,0,0,15,14,5,0,0,0,Lightweight,U-DEC,3,5:00
6895,17a8fbfbe8d32258,win,Nate Diaz,Marcus Davis,0,1,94,52,1,1,1,0,Welterweight,SUB Guillotine Choke,3,4:02
6896,a5962421d687de8f,win,Joe Lauzon,Gabe Ruediger,0,0,19,1,2,0,1,0,Lightweight,SUB Armbar,1,2:01
6897,65290fc5216c2a73,win,Nik Lentz,Andre Winner,0,0,23,20,7,0,1,0,Lightweight,U-DEC,3,5:00
6898,18cfc2f58d20c0f2,win,Dan Miller,John Salter,0,0,23,21,0,2,2,0,Middleweight,SUB Guillotine Choke,2,1:53
6899,dacca5ea6be14d08,win,Greg Soto,Nick Osipczak,0,0,70,29,3,0,1,1,Welterweight,U-DEC,3,5:00
6900,9443197a9e0a22a2,win,Mike Pierce,Amilcar Alves,0,0,31,4,4,0,2,0,Welterweight,SUB Armbar,3,3:11
6901,bcab3ebdc21b0b64,win,Anderson Silva,Chael Sonnen,0,0,29,89,1,3,3,1,Middleweight,SUB Triangle Armbar,5,3:10
6902,c92c53954903554a,win,Jon Fitch,Thiago Alves,0,0,29,22,9,0,0,0,Welterweight,U-DEC,3,5:00
6903,3559cab3329e5431,win,Clay Guida,Rafael Dos Anjos,0,0,19,17,2,1,0,0,Lightweight,SUB Injury,3,1:51
6904,10fd87a88178aedd,win,Matt Hughes,Ricardo Almeida,1,0,2,10,0,0,1,0,Welterweight,SUB Schultz Front Headlock,1,3:15
6905,241a307a9c3d9a21,win,Junior Dos Santos,Roy Nelson,1,0,130,40,1,0,0,0,Heavyweight,U-DEC,3,5:00
6906,57d481c10c842ba2,win,Rick Story,Dustin Hazelett,1,0,75,7,3,0,0,2,Welterweight,KO/TKO Punches,2,1:15
6907,10e35a0667d39086,win,Phil Davis,Rodney Wallace,0,0,59,2,3,0,0,0,Light Heavyweight,U-DEC,3,5:00
6908,2592954ad51764b0,win,Johny Hendricks,Charlie Brenneman,2,0,28,9,0,2,0,0,Welterweight,KO/TKO Punches,2,0:40
6909,0072df705378477c,win,Tim Boetsch,Todd Brown,0,0,60,28,3,0,1,0,Light Heavyweight,U-DEC,3,5:00
6910,55e12d44e9e524cf,win,Stefan Struve,Christian Morecraft,1,0,11,36,0,1,2,1,Heavyweight,KO/TKO Punch,2,0:22
6911,951d11f8684ed734,win,Dennis Hallman,Ben Saunders,0,0,28,30,3,0,0,1,Welterweight,U-DEC,3,5:00
6912,7949430ebc47f31b,win,Jon Jones,Vladimir Matyushenko,0,0,15,0,1,0,0,0,Light Heavyweight,KO/TKO Elbows,1,1:52
6913,743f9df5bdfbcb95,win,Yushin Okami,Mark Munoz,1,1,22,16,1,1,0,0,Middleweight,S-DEC,3,5:00
6914,c0dc7511452ed0f8,win,Jake Ellenberger,John Howard,0,0,38,17,5,0,0,1,Welterweight,KO/TKO,3,2:21
6915,a01524699dfa3526,win,Takanori Gomi,Tyson Griffin,1,0,5,3,0,0,0,0,Lightweight,KO/TKO Punch,1,1:04
6916,71cb15f6dbdaccd8,win,Jacob Volkmann,Paul Kelly,0,0,32,24,6,0,2,2,Lightweight,U-DEC,3,5:00
6917,860954fbe26b867a,win,Matthew Riddle,DaMarques Johnson,0,0,42,9,3,0,0,0,Welterweight,KO/TKO Punches,2,4:29
6918,26800d759ba50371,win,Igor Pokrajac,James Irvin,0,0,18,11,2,0,1,0,Light Heavyweight,SUB Rear Naked Choke,1,2:29
6919,a3902e22c10725c4,win,Brian Stann,Mike Massenzio,0,0,43,5,0,5,2,2,Middleweight,SUB Triangle Choke,3,3:10
6920,db1c5b5a710fbdb0,win,Charles Oliveira,Darren Elkins,0,0,3,0,0,1,2,0,Lightweight,SUB Triangle Armbar,1,0:41
6921,92dea6ff8f0c1b10,win,Rob Kimmons,Steve Steinbeiss,0,0,38,85,4,0,2,0,Middleweight,U-DEC,3,5:00
6922,d9c61052035c9b69,win,Brock Lesnar,Shane Carwin,0,1,8,40,1,0,1,0,Heavyweight,SUB Arm Triangle,2,2:19
6923,049659c5a58ebb61,win,Chris Leben,Yoshihiro Akiyama,0,0,46,27,0,5,4,1,Middleweight,SUB Triangle Choke,3,4:40
6924,4c5a2a3cf2bea222,win,Chris Lytle,Matt Brown,0,1,19,25,0,1,4,1,Welterweight,SUB Armbar,2,2:02
6925,536c26ef4da9ace7,win,Stephan Bonnar,Krzysztof Soszynski,1,0,48,32,2,0,0,0,Light Heavyweight,KO/TKO Punches,2,3:08
6926,b5608e83faac1387,win,George Sotiropoulos,Kurt Pellegrino,1,1,48,39,1,3,0,0,Lightweight,U-DEC,3,5:00
6927,07ba406a1d0a5a71,win,Brendan Schaub,Chris Tuchscherer,1,0,10,1,0,0,0,0,Heavyweight,KO/TKO Punch,1,1:07
6928,20d28c177a7d43a4,win,Ricardo Romero,Seth Petruzelli,0,1,19,30,1,0,2,2,Light Heavyweight,SUB Armbar,2,3:05
6929,16cab4b91e2c8881,win,Kendall Grove,Goran Reljic,0,0,28,14,1,3,1,1,Middleweight,S-DEC,3,5:00
6930,458e6de1b9ef3500,win,Gerald Harris,David Branch,0,0,10,20,5,0,0,0,Middleweight,KO/TKO Slam,3,2:35
6931,bb7df9a9c9a69914,win,Daniel Roberts,Forrest Petz,0,0,5,21,6,1,2,0,Welterweight,S-DEC,3,5:00
6932,6e62908d6639dcdb,win,Jon Madsen,Karlos Vemola,0,0,37,16,3,0,0,1,Heavyweight,U-DEC,3,5:00
6933,8c082a3c69e2d192,win,Court McGee,Kris McCray,0,0,22,19,5,0,1,0,Middleweight,SUB Rear Naked Choke,2,3:41
6934,13fa791f0772250c,win,Matt Hamill,Keith Jardine,0,0,77,65,2,0,0,0,Light Heavyweight,M-DEC,3,5:00
6935,a754766050409638,win,Chris Leben,Aaron Simpson,0,0,42,43,0,2,0,1,Middleweight,KO/TKO Punches,2,4:17
6936,9b38456520395242,win,Dennis Siver,Spencer Fisher,0,0,77,52,0,0,0,0,Lightweight,U-DEC,3,5:00
6937,256c9a39386f94a9,win,Rich Attonito,Jamie Yager,0,0,24,29,1,0,0,0,Middleweight,KO/TKO Punches,2,4:25
6938,76ca3d1cefd6945a,win,John Gunderson,Mark Holst,0,0,31,2,4,1,0,3,Lightweight,U-DEC,3,5:00
6939,3eb829eb77256ac0,win,Brad Tavares,Seth Baczynski,0,0,18,22,3,0,0,3,Middleweight,U-DEC,3,5:00
6940,3657196c2f624138,win,Kyle Noke,Josh Bryant,1,0,50,9,0,0,0,0,Middleweight,KO/TKO Punches,2,3:12
6941,c3e49cc87bd262c8,win,Chris Camozzi,James Hammortree,0,0,62,29,0,2,0,1,Middleweight,U-DEC,3,5:00
6942,a9da6a31229b136c,win,Travis Browne,James McSweeney,1,0,19,6,0,0,1,0,Heavyweight,KO/TKO Punches,1,4:32
6943,8c3179f0fd62af14,win,Rich Franklin,Chuck Liddell,1,0,24,17,0,1,0,0,Light Heavyweight,KO/TKO Punch,1,4:55
6944,9ae6a6f0f0730fa1,win,Mirko Filipovic,Pat Barry,1,2,42,25,0,0,2,0,Heavyweight,SUB Rear Naked Choke,3,4:30
6945,11774c581b818e30,win,Martin Kampmann,Paulo Thiago,0,0,24,13,1,1,3,1,Welterweight,U-DEC,3,5:00
6946,dd7920cac66bed25,win,Ben Rothwell,Gilbert Yvel,0,0,44,33,5,0,2,2,Heavyweight,U-DEC,3,5:00
6947,0031c043c9f14eb8,win,Carlos Condit,Rory MacDonald,0,0,72,29,0,3,1,0,Welterweight,KO/TKO Punches,3,4:53
6948,72d69e969eda8679,win,Evan Dunham,Tyson Griffin,0,0,28,26,3,0,1,1,Lightweight,S-DEC,3,5:00
6949,c40fd062610d4e61,win,Matt Wiman,Mac Danzig,0,0,4,4,0,1,2,0,Lightweight,SUB Guillotine Choke,1,1:45
6950,37e2f89510cc0bba,win,Mario Miranda,David Loiseau,0,0,42,2,3,0,0,0,Middleweight,KO/TKO Elbows,2,4:07
6951,e7cb3f5cb39c33e6,win,James Wilks,Peter Sobotta,0,0,38,15,1,1,1,2,Welterweight,U-DEC,3,5:00
6952,ab7934f39038ab27,win,Claude Patrick,Ricardo Funch,0,0,13,5,1,0,2,0,Welterweight,SUB Guillotine Choke,2,1:48
6953,fcac56089f65d04e,win,Mike Pyle,Jesse Lennox,1,0,49,37,0,1,3,0,Welterweight,SUB Triangle Choke,3,4:44
6954,3046c0d0208a65f1,win,Rashad Evans,Quinton Jackson,0,1,29,17,3,0,0,0,Light Heavyweight,U-DEC,3,5:00
6955,f89589236dc3cbd7,win,Michael Bisping,Dan Miller,0,0,76,50,0,1,0,0,Middleweight,U-DEC,3,5:00
6956,094a77eecd56a27a,win,Mike Russow,Todd Duffee,1,0,14,51,0,0,0,0,Heavyweight,KO/TKO Punch,3,2:35
6957,26025a42e011229f,win,Rogerio Nogueira,Jason Brilz,0,0,23,18,1,3,1,3,Light Heavyweight,S-DEC,3,5:00
6958,7f35ce1469dab556,win,John Hathaway,Diego Sanchez,1,0,84,24,0,1,0,0,Welterweight,U-DEC,3,5:00
6959,96f51af6a93b94c6,win,Dong Hyun Kim,Amir Sadollah,0,0,30,10,6,0,0,0,Welterweight,U-DEC,3,5:00
6960,3832958c913305f0,win,Efrain Escudero,Dan Lauzon,1,0,64,17,0,0,0,0,Lightweight,U-DEC,3,5:00
6961,655a110a0bd2ea42,win,Melvin Guillard,Waylon Lowe,1,0,14,1,0,1,0,0,Lightweight,KO/TKO Knee,1,3:28
6962,8ba089858a7d647b,win,Cyrille Diabate,Luiz Cane,1,1,17,4,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,2:13
6963,6190569c372725bf,win,Aaron Riley,Joe Brammer,0,0,46,37,3,1,0,0,Lightweight,U-DEC,3,5:00
6964,5000a0bde6213fd9,win,Ryan Jensen,Jesse Forbes,0,1,3,3,0,1,1,1,Middleweight,SUB Guillotine Choke,1,1:06
6965,1572dbb2433d2201,win,Mauricio Rua,Lyoto Machida,1,0,17,9,0,2,0,0,Light Heavyweight,KO/TKO Punches,1,3:35
6966,bb58aad30b58b1e4,win,Josh Koscheck,Paul Daley,0,0,19,11,4,0,1,0,Welterweight,U-DEC,3,5:00
6967,fc2badbeebf85ebf,win,Jeremy Stephens,Sam Stout,1,1,55,70,3,0,0,1,Lightweight,S-DEC,3,5:00
6968,19425b506594d5c7,win,Matt Mitrione,Kevin Ferguson,0,0,44,5,0,2,4,0,Heavyweight,KO/TKO Punches,2,4:24
6969,44adac5d05f7e883,win,Alan Belcher,Patrick Cote,0,0,27,22,1,2,1,1,Middleweight,SUB Rear Naked Choke,2,3:25
6970,351dccf63078a20e,win,Joe Doerksen,Tom Lawlor,0,1,44,42,0,0,1,0,Middleweight,SUB Rear Naked Choke,2,2:10
6971,59f77a6ecd041dff,win,Marcus Davis,Jonathan Goulet,2,0,11,5,0,4,1,0,Welterweight,KO/TKO Punches,2,1:23
6972,e3846855a38f0bce,win,Johny Hendricks,TJ Grant,0,0,53,67,8,0,0,0,Welterweight,M-DEC,3,5:00
6973,d4415f08ba3e017e,win,Joey Beltran,Tim Hague,0,0,97,60,0,2,0,0,Heavyweight,U-DEC,3,5:00
6974,189d14e4e1602c48,win,Mike Guymon,Yoshiyuki Yoshida,0,0,59,7,3,1,2,2,Welterweight,U-DEC,3,5:00
6975,c795c4b7beb89bee,win,John Salter,Jason MacDonald,0,0,3,5,1,0,0,0,Middleweight,KO/TKO,1,2:42
6976,63f744d672fbb8b4,win,Anderson Silva,Demian Maia,1,0,61,10,0,0,0,0,Middleweight,U-DEC,5,5:00
6977,29c9e57b23116aa2,win,Frankie Edgar,BJ Penn,0,0,61,71,1,0,0,0,Lightweight,U-DEC,5,5:00
6978,5a6861ca6d7fd021,win,Matt Hughes,Renzo Gracie,2,0,70,34,0,0,0,0,Welterweight,KO/TKO Punches,3,4:40
6979,38ea5a7a5b4932cb,win,Rafael Dos Anjos,Terry Etim,0,0,25,7,2,0,1,1,Lightweight,SUB Armbar,2,4:30
6980,354a92ca4fd824a1,win,Mark Munoz,Kendall Grove,0,1,25,9,1,0,0,3,Middleweight,KO/TKO Punches,2,2:50
6981,e1f77d40503e5259,win,Phil Davis,Alexander Gustafsson,0,0,14,0,1,0,1,0,Light Heavyweight,SUB Anaconda Choke,1,4:55
6982,3a1d4016452477f5,win,Rick Story,Nick Osipczak,0,0,31,28,3,2,1,1,Welterweight,S-DEC,3,5:00
6983,867904bc58d656df,win,DaMarques Johnson,Brad Blackburn,1,0,34,59,0,4,1,2,Welterweight,KO/TKO Kick,3,2:08
6984,a2e7273a95d5db4a,win,Paul Kelly,Matt Veach,0,0,47,4,0,1,3,2,Lightweight,SUB Guillotine Choke,2,3:41
6985,2fec2ba8ea346a3a,win,Jon Madsen,Mostapha Al-Turk,0,0,32,20,1,0,0,0,Heavyweight,U-DEC,3,5:00
6986,8d986c9ee38daf19,win,Kenny Florian,Takanori Gomi,0,0,51,20,1,0,1,0,Lightweight,SUB Rear Naked Choke,3,2:52
6987,17cda9957f96883f,win,Roy Nelson,Stefan Struve,1,0,9,2,0,0,0,0,Heavyweight,KO/TKO Punch,1,0:39
6988,516868e246064e2b,win,Jorge Rivera,Nate Quarry,3,0,29,19,0,0,0,0,Middleweight,KO/TKO Punches,2,0:29
6989,2328c7832a356a6d,win,Ross Pearson,Dennis Siver,0,0,54,39,1,2,0,0,Lightweight,U-DEC,3,5:00
6990,eeb8b25df8543e0f,win,Andre Winner,Rafaello Oliveira,0,0,61,52,0,0,0,0,Lightweight,U-DEC,3,5:00
6991,c16403197580e0af,win,Jacob Volkmann,Ronys Torres,0,0,24,20,5,3,0,0,Lightweight,S-DEC,3,5:00
6992,b32acf1c70321321,win,Nik Lentz,Rob Emerson,0,1,46,24,4,0,1,1,Lightweight,U-DEC,3,5:00
6993,2e8217f029c25a3a,win,Gleison Tibau,Caol Uno,1,0,22,6,1,0,0,0,Lightweight,KO/TKO Punches,1,4:13
6994,713c9b6d0abe5cfc,win,Yushin Okami,Lucio Linhares,1,0,50,8,0,0,0,0,Middleweight,KO/TKO,2,2:47
6995,9eaea5e0165802d0,win,Gerald Harris,Mario Miranda,2,1,17,16,0,0,0,0,Middleweight,KO/TKO Punches,1,4:49
6996,8afb878a0900372e,win,Charlie Brenneman,Jason High,0,0,33,12,6,0,0,3,Welterweight,U-DEC,3,5:00
6997,d0e4876ab954d27d,win,Georges St-Pierre,Dan Hardy,0,0,59,4,11,0,6,0,Welterweight,U-DEC,5,5:00
6998,5755a68d39867abc,win,Shane Carwin,Frank Mir,1,0,49,3,0,0,0,0,Heavyweight,KO/TKO Punches,1,3:48
6999,e74e3c2a96fa9c55,win,Kurt Pellegrino,Fabricio Camoes,0,0,16,8,1,1,2,2,Lightweight,SUB Rear Naked Choke,2,4:20
7000,d89e004e3992c5a4,win,Jon Fitch,Ben Saunders,0,0,72,17,2,0,0,0,Welterweight,U-DEC,3,5:00
7001,3b8e793ed8151a51,win,Jim Miller,Mark Bocek,0,0,23,17,1,4,3,1,Lightweight,U-DEC,3,5:00
7002,0ae251dd5c0b5304,win,Nate Diaz,Rory Markham,1,0,34,3,0,0,0,0,Welterweight,KO/TKO Punches,1,2:47
7003,103b36a1b9d98102,win,Ricardo Almeida,Matt Brown,0,0,15,6,5,0,1,0,Welterweight,SUB Rear Naked Choke,2,3:30
7004,828776734a528b62,win,Rousimar Palhares,Tomasz Drwal,0,0,0,0,0,0,1,0,Middleweight,SUB Heel Hook,1,0:45
7005,4be101dd6883d9bb,win,Jared Hamman,Rodney Wallace,1,0,60,34,2,11,0,1,Light Heavyweight,U-DEC,3,5:00
7006,2059fd17f2ff4e4a,win,Matthew Riddle,Greg Soto,0,0,47,21,4,0,0,0,Welterweight,DQ,3,1:30
7007,43f0495855470427,win,Jon Jones,Brandon Vera,0,0,11,5,2,0,0,0,Light Heavyweight,KO/TKO Elbow,1,3:19
7008,7aa7b0c5706a0492,win,Junior Dos Santos,Gabriel Gonzaga,1,0,20,9,0,1,0,0,Heavyweight,KO/TKO Punches,1,3:53
7009,d215c4e6dc1346ae,win,Cheick Kongo,Paul Buentello,0,0,53,3,9,0,0,0,Heavyweight,KO/TKO Elbows,3,1:16
7010,275c22a93bdd84d8,win,Alessio Sakara,James Irvin,1,0,13,6,0,0,0,0,Middleweight,KO/TKO,1,3:01
7011,9368a80ba62d87e2,win,Clay Guida,Shannon Gugerty,0,0,14,1,2,0,1,3,Lightweight,SUB Arm Triangle,2,3:40
7012,2270b89b17067838,win,Vladimir Matyushenko,Eliot Marshall,0,0,28,19,2,0,0,0,Light Heavyweight,S-DEC,3,5:00
7013,f63a647b74359194,win,Darren Elkins,Duane Ludwig,0,0,0,1,1,0,0,0,Lightweight,KO/TKO,1,0:44
7014,eb62bfcd3d96a182,win,John Howard,Daniel Roberts,0,0,6,7,1,1,0,1,Welterweight,KO/TKO Punch,1,2:01
7015,dd56acbfb08aa6b2,win,Brendan Schaub,Chase Gormley,1,0,25,2,0,0,0,0,Heavyweight,KO/TKO Punches,1,0:47
7016,a41be337367884e6,win,Mike Pierce,Julio Paulino,0,0,39,17,6,0,0,0,Welterweight,U-DEC,3,5:00
7017,9f6f356a56e4fe6f,win,Jason Brilz,Eric Schafer,0,0,70,27,3,2,1,1,Light Heavyweight,U-DEC,3,5:00
7018,ca93e3f69fa3d725,win,Cain Velasquez,Antonio Rodrigo Nogueira,1,0,23,3,0,0,0,0,Heavyweight,KO/TKO Punch,1,2:20
7019,241a722f3b042c59,win,Wanderlei Silva,Michael Bisping,1,0,42,32,1,5,1,0,Middleweight,U-DEC,3,5:00
7020,b4d624bdc27dff83,win,George Sotiropoulos,Joe Stevenson,0,0,20,7,2,3,3,2,Lightweight,U-DEC,3,5:00
7021,aefca2869c87eb11,win,Ryan Bader,Keith Jardine,1,0,29,15,3,0,0,0,Light Heavyweight,KO/TKO Punch,3,2:10
7022,e716f8079c60bc66,win,Mirko Filipovic,Anthony Perosh,0,0,29,9,0,0,1,0,Heavyweight,KO/TKO,2,5:00
7023,0ea087a71863184d,win,Krzysztof Soszynski,Stephan Bonnar,0,0,48,36,0,2,0,0,Light Heavyweight,KO/TKO,3,1:04
7024,3b0258eb19d66f8f,win,Chris Lytle,Brian Foster,0,0,2,5,0,1,1,0,Welterweight,SUB Kneebar,1,1:41
7025,e892b4a03304f2a4,win,CB Dollaway,Goran Reljic,0,0,25,20,5,1,1,3,Middleweight,U-DEC,3,5:00
7026,46a7cb6937144ba2,win,James Te Huna,Igor Pokrajac,0,2,22,25,5,2,1,0,Light Heavyweight,KO/TKO Punches,3,3:26
7027,f92e8d6c96306013,win,Randy Couture,Mark Coleman,0,0,44,10,1,0,1,0,Light Heavyweight,SUB Rear Naked Choke,2,1:09
7028,b091e021e61f1950,win,Chael Sonnen,Nate Marquardt,0,0,39,11,6,0,0,2,Middleweight,U-DEC,3,5:00
7029,5e52b0bf9719f0ae,win,Paulo Thiago,Mike Swick,1,0,9,7,0,1,1,0,Welterweight,SUB D'Arce Choke,2,1:54
7030,83a7cc0b0de904b9,win,Demian Maia,Dan Miller,0,0,30,20,4,0,0,0,Middleweight,U-DEC,3,5:00
7031,2bf24d9c33bb4d49,win,Matt Serra,Frank Trigg,1,0,12,6,0,0,0,0,Welterweight,KO/TKO Punch,1,2:23
7032,1fc065e1d3243594,win,Mac Danzig,Justin Buchholz,0,0,62,30,3,0,0,1,Lightweight,U-DEC,3,5:00
7033,fb9b03644f559604,win,Melvin Guillard,Ronys Torres,0,0,34,6,0,5,0,1,Lightweight,U-DEC,3,5:00
7034,840863604b38a33f,win,Rob Emerson,Phillipe Nover,0,0,26,19,7,0,0,2,Lightweight,U-DEC,3,5:00
7035,adddc6e46da5ca19,win,Phil Davis,Brian Stann,0,0,48,5,3,0,1,0,Light Heavyweight,U-DEC,3,5:00
7036,20628fd4e19a97e4,win,Chris Tuchscherer,Tim Hague,0,0,24,34,1,1,1,1,Heavyweight,M-DEC,3,5:00
7037,1a21263dc5d866b6,win,Joey Beltran,Rolles Gracie,0,0,22,15,0,1,0,0,Heavyweight,KO/TKO Punches,2,1:31
7038,5355fd4a2598f679,win,Gray Maynard,Nate Diaz,0,0,41,70,0,0,0,0,Lightweight,S-DEC,3,5:00
7039,504b540805598fa5,win,Evan Dunham,Efrain Escudero,0,1,22,26,3,0,1,2,Lightweight,SUB Armbar,3,1:59
7040,be72958d9715757d,win,Aaron Simpson,Tom Lawlor,0,0,36,52,2,1,0,2,Middleweight,S-DEC,3,5:00
7041,a570acbbcbbd151d,win,Amir Sadollah,Brad Blackburn,0,0,87,37,2,0,0,0,Welterweight,U-DEC,3,5:00
7042,d5e0fd3eec76f7e1,win,Chris Leben,Jay Silva,0,0,60,15,2,0,2,0,Middleweight,U-DEC,3,5:00
7043,f4641db74fcb8ab7,win,Rick Story,Jesse Lennox,0,0,47,22,2,1,1,1,Welterweight,S-DEC,3,5:00
7044,bad1f36202e2c7d7,drawdraw,Thiago Tavares,Nik Lentz,0,0,55,71,1,4,1,1,Lightweight,M-DEC,3,5:00
7045,19f615a7a5cfd304,win,Rory MacDonald,Mike Guymon,0,0,8,6,2,0,2,0,Welterweight,SUB Armbar,1,4:27
7046,c4fa93a4f37a6ca7,win,Rafael Dos Anjos,Kyle Bradley,0,0,42,21,5,0,2,0,Lightweight,U-DEC,3,5:00
7047,db620510bbb3f0af,win,Gerald Harris,John Salter,0,0,21,7,1,1,0,0,Middleweight,KO/TKO Punches,3,3:24
7048,f338da998c4fdf53,win,Nick Catone,Jesse Forbes,0,0,32,32,2,0,0,0,Middleweight,S-DEC,3,5:00
7049,57dca2ebe96ed622,win,Rashad Evans,Thiago Silva,0,0,12,31,8,0,0,0,Light Heavyweight,U-DEC,3,5:00
7050,c99370e3e54bd5fd,win,Paul Daley,Dustin Hazelett,1,0,8,4,0,0,0,0,Welterweight,KO/TKO Punch,1,2:24
7051,d7f9a09021a9a13c,win,Sam Stout,Joe Lauzon,0,0,94,26,0,4,0,2,Lightweight,U-DEC,3,5:00
7052,9d2c9d2249d4fe50,win,Jim Miller,Duane Ludwig,1,0,6,2,0,0,1,0,Lightweight,SUB Armbar,1,2:31
7053,41e9da89f349b2bc,win,Junior Dos Santos,Gilbert Yvel,1,0,14,3,0,0,0,0,Heavyweight,KO/TKO Punch,1,2:07
7054,78b928a602a81971,win,Martin Kampmann,Jacob Volkmann,1,0,14,13,0,0,1,0,Welterweight,SUB Guillotine Choke,1,4:03
7055,47245dd345d9ef7e,win,Cole Miller,Dan Lauzon,0,1,15,10,0,1,1,0,Lightweight,SUB Inverted Triangle,1,3:05
